WEAP Variables,,,
,branch,variable-name,type
368,Demand Sites and Catchments\Arlington\Sorghum_grain,Irrigation Efficiency,input
369,Demand Sites and Catchments\Arlington\Sorghum_grain,Loss to Groundwater,input
370,Demand Sites and Catchments\Arlington\Sorghum_grain,Soil Water Capacity,input
371,Demand Sites and Catchments\Arlington\Sorghum_grain,Loss to Runoff,input
372,Demand Sites and Catchments\Arlington\Sorghum_grain,Minimum Depth,input
373,Demand Sites and Catchments\Arlington\Sorghum_grain,Target Depth,input
374,Demand Sites and Catchments\Arlington\Sorghum_grain,Maximum Infiltration Rate,input
375,Demand Sites and Catchments\Arlington\Sorghum_grain,Release Requirement,input
376,Demand Sites and Catchments\Arlington\Sorghum_grain,Maximum Percolation Rate,input
377,Demand Sites and Catchments\Arlington\Sorghum_grain,Effective Precipitation,input
378,Demand Sites and Catchments\Arlington\Sorghum_grain,Fraction Covered,input
379,Demand Sites and Catchments\Arlington\Sorghum_grain,Direct Recharge to GW,input
380,Demand Sites and Catchments\Arlington\Potatoes,Area,input
381,Demand Sites and Catchments\Arlington\Potatoes,Potential Yield,input
382,Demand Sites and Catchments\Arlington\Potatoes,Irrigation Schedule,input
383,Demand Sites and Catchments\Arlington\Potatoes,Market Price,input
384,Demand Sites and Catchments\Arlington\Potatoes,Fraction Wetted,input
385,Demand Sites and Catchments\Arlington\Potatoes,Total Soil Thickness,input
386,Demand Sites and Catchments\Arlington\Potatoes,Irrigation Efficiency,input
387,Demand Sites and Catchments\Arlington\Potatoes,Loss to Groundwater,input
388,Demand Sites and Catchments\Arlington\Potatoes,Soil Water Capacity,input
389,Demand Sites and Catchments\Arlington\Potatoes,Loss to Runoff,input
390,Demand Sites and Catchments\Arlington\Potatoes,Minimum Depth,input
391,Demand Sites and Catchments\Arlington\Potatoes,Target Depth,input
392,Demand Sites and Catchments\Arlington\Potatoes,Maximum Infiltration Rate,input
393,Demand Sites and Catchments\Arlington\Potatoes,Release Requirement,input
394,Demand Sites and Catchments\Arlington\Potatoes,Maximum Percolation Rate,input
395,Demand Sites and Catchments\Arlington\Potatoes,Effective Precipitation,input
396,Demand Sites and Catchments\Arlington\Potatoes,Fraction Covered,input
397,Demand Sites and Catchments\Arlington\Potatoes,Direct Recharge to GW,input
398,Demand Sites and Catchments\Arlington\Sugarbeets,Area,input
399,Demand Sites and Catchments\Arlington\Sugarbeets,Potential Yield,input
400,Demand Sites and Catchments\Arlington\Sugarbeets,Irrigation Schedule,input
401,Demand Sites and Catchments\Arlington\Sugarbeets,Market Price,input
402,Demand Sites and Catchments\Arlington\Sugarbeets,Fraction Wetted,input
403,Demand Sites and Catchments\Arlington\Sugarbeets,Total Soil Thickness,input
404,Demand Sites and Catchments\Arlington\Sugarbeets,Irrigation Efficiency,input
405,Demand Sites and Catchments\Arlington\Sugarbeets,Loss to Groundwater,input
406,Demand Sites and Catchments\Arlington\Sugarbeets,Soil Water Capacity,input
407,Demand Sites and Catchments\Arlington\Sugarbeets,Loss to Runoff,input
408,Demand Sites and Catchments\Arlington\Sugarbeets,Minimum Depth,input
409,Demand Sites and Catchments\Arlington\Sugarbeets,Target Depth,input
410,Demand Sites and Catchments\Arlington\Sugarbeets,Maximum Infiltration Rate,input
411,Demand Sites and Catchments\Arlington\Sugarbeets,Release Requirement,input
412,Demand Sites and Catchments\Arlington\Sugarbeets,Maximum Percolation Rate,input
413,Demand Sites and Catchments\Arlington\Sugarbeets,Effective Precipitation,input
414,Demand Sites and Catchments\Arlington\Sugarbeets,Fraction Covered,input
415,Demand Sites and Catchments\Arlington\Sugarbeets,Direct Recharge to GW,input
416,Demand Sites and Catchments\Arlington\Cotton,Area,input
417,Demand Sites and Catchments\Arlington\Cotton,Potential Yield,input
418,Demand Sites and Catchments\Arlington\Cotton,Irrigation Schedule,input
419,Demand Sites and Catchments\Arlington\Cotton,Market Price,input
420,Demand Sites and Catchments\Arlington\Cotton,Fraction Wetted,input
421,Demand Sites and Catchments\Arlington\Cotton,Total Soil Thickness,input
422,Demand Sites and Catchments\Arlington\Cotton,Irrigation Efficiency,input
423,Demand Sites and Catchments\Arlington\Cotton,Loss to Groundwater,input
424,Demand Sites and Catchments\Arlington\Cotton,Soil Water Capacity,input
425,Demand Sites and Catchments\Arlington\Cotton,Loss to Runoff,input
426,Demand Sites and Catchments\Arlington\Cotton,Minimum Depth,input
427,Demand Sites and Catchments\Arlington\Cotton,Target Depth,input
428,Demand Sites and Catchments\Arlington\Cotton,Maximum Infiltration Rate,input
429,Demand Sites and Catchments\Arlington\Cotton,Release Requirement,input
430,Demand Sites and Catchments\Arlington\Cotton,Maximum Percolation Rate,input
431,Demand Sites and Catchments\Arlington\Cotton,Effective Precipitation,input
432,Demand Sites and Catchments\Arlington\Cotton,Fraction Covered,input
433,Demand Sites and Catchments\Arlington\Cotton,Direct Recharge to GW,input
434,Demand Sites and Catchments\Arlington\Barley,Area,input
435,Demand Sites and Catchments\Arlington\Barley,Potential Yield,input
436,Demand Sites and Catchments\Arlington\Barley,Irrigation Schedule,input
437,Demand Sites and Catchments\Arlington\Barley,Market Price,input
438,Demand Sites and Catchments\Arlington\Barley,Fraction Wetted,input
439,Demand Sites and Catchments\Arlington\Barley,Total Soil Thickness,input
440,Demand Sites and Catchments\Arlington\Barley,Irrigation Efficiency,input
441,Demand Sites and Catchments\Arlington\Barley,Loss to Groundwater,input
442,Demand Sites and Catchments\Arlington\Barley,Soil Water Capacity,input
443,Demand Sites and Catchments\Arlington\Barley,Loss to Runoff,input
444,Demand Sites and Catchments\Arlington\Barley,Minimum Depth,input
445,Demand Sites and Catchments\Arlington\Barley,Target Depth,input
446,Demand Sites and Catchments\Arlington\Barley,Maximum Infiltration Rate,input
447,Demand Sites and Catchments\Arlington\Barley,Release Requirement,input
448,Demand Sites and Catchments\Arlington\Barley,Maximum Percolation Rate,input
449,Demand Sites and Catchments\Arlington\Barley,Effective Precipitation,input
450,Demand Sites and Catchments\Arlington\Barley,Fraction Covered,input
451,Demand Sites and Catchments\Arlington\Barley,Direct Recharge to GW,input
452,Demand Sites and Catchments\Arlington\Winter_Wheat,Area,input
453,Demand Sites and Catchments\Arlington\Winter_Wheat,Potential Yield,input
454,Demand Sites and Catchments\Arlington\Winter_Wheat,Irrigation Schedule,input
455,Demand Sites and Catchments\Arlington\Winter_Wheat,Market Price,input
456,Demand Sites and Catchments\Arlington\Winter_Wheat,Fraction Wetted,input
457,Demand Sites and Catchments\Arlington\Winter_Wheat,Total Soil Thickness,input
458,Demand Sites and Catchments\Arlington\Winter_Wheat,Irrigation Efficiency,input
459,Demand Sites and Catchments\Arlington\Winter_Wheat,Loss to Groundwater,input
460,Demand Sites and Catchments\Arlington\Winter_Wheat,Soil Water Capacity,input
461,Demand Sites and Catchments\Arlington\Winter_Wheat,Loss to Runoff,input
462,Demand Sites and Catchments\Arlington\Winter_Wheat,Minimum Depth,input
463,Demand Sites and Catchments\Arlington\Winter_Wheat,Target Depth,input
464,Demand Sites and Catchments\Arlington\Winter_Wheat,Maximum Infiltration Rate,input
465,Demand Sites and Catchments\Arlington\Winter_Wheat,Release Requirement,input
466,Demand Sites and Catchments\Arlington\Winter_Wheat,Maximum Percolation Rate,input
467,Demand Sites and Catchments\Arlington\Winter_Wheat,Effective Precipitation,input
468,Demand Sites and Catchments\Arlington\Winter_Wheat,Fraction Covered,input
469,Demand Sites and Catchments\Arlington\Winter_Wheat,Direct Recharge to GW,input
470,Demand Sites and Catchments\Arlington\Other_Hay,Area,input
471,Demand Sites and Catchments\Arlington\Other_Hay,Potential Yield,input
472,Demand Sites and Catchments\Arlington\Other_Hay,Irrigation Schedule,input
473,Demand Sites and Catchments\Arlington\Other_Hay,Market Price,input
474,Demand Sites and Catchments\Arlington\Other_Hay,Fraction Wetted,input
475,Demand Sites and Catchments\Arlington\Other_Hay,Total Soil Thickness,input
476,Demand Sites and Catchments\Arlington\Other_Hay,Irrigation Efficiency,input
477,Demand Sites and Catchments\Arlington\Other_Hay,Loss to Groundwater,input
478,Demand Sites and Catchments\Arlington\Other_Hay,Soil Water Capacity,input
479,Demand Sites and Catchments\Arlington\Other_Hay,Loss to Runoff,input
480,Demand Sites and Catchments\Arlington\Other_Hay,Minimum Depth,input
481,Demand Sites and Catchments\Arlington\Other_Hay,Target Depth,input
482,Demand Sites and Catchments\Arlington\Other_Hay,Maximum Infiltration Rate,input
483,Demand Sites and Catchments\Arlington\Other_Hay,Release Requirement,input
484,Demand Sites and Catchments\Arlington\Other_Hay,Maximum Percolation Rate,input
485,Demand Sites and Catchments\Arlington\Other_Hay,Effective Precipitation,input
486,Demand Sites and Catchments\Arlington\Other_Hay,Fraction Covered,input
487,Demand Sites and Catchments\Arlington\Other_Hay,Direct Recharge to GW,input
488,Demand Sites and Catchments\Arlington\Alfalfa_haylage,Area,input
489,Demand Sites and Catchments\Arlington\Alfalfa_haylage,Potential Yield,input
490,Demand Sites and Catchments\Arlington\Alfalfa_haylage,Irrigation Schedule,input
491,Demand Sites and Catchments\Arlington\Alfalfa_haylage,Market Price,input
492,Demand Sites and Catchments\Arlington\Alfalfa_haylage,Fraction Wetted,input
493,Demand Sites and Catchments\Arlington\Alfalfa_haylage,Total Soil Thickness,input
494,Demand Sites and Catchments\Arlington\Alfalfa_haylage,Irrigation Efficiency,input
495,Demand Sites and Catchments\Arlington\Alfalfa_haylage,Loss to Groundwater,input
496,Demand Sites and Catchments\Arlington\Alfalfa_haylage,Soil Water Capacity,input
497,Demand Sites and Catchments\Arlington\Alfalfa_haylage,Loss to Runoff,input
498,Demand Sites and Catchments\Arlington\Alfalfa_haylage,Minimum Depth,input
499,Demand Sites and Catchments\Arlington\Alfalfa_haylage,Target Depth,input
500,Demand Sites and Catchments\Arlington\Alfalfa_haylage,Maximum Infiltration Rate,input
501,Demand Sites and Catchments\Arlington\Alfalfa_haylage,Release Requirement,input
502,Demand Sites and Catchments\Arlington\Alfalfa_haylage,Maximum Percolation Rate,input
503,Demand Sites and Catchments\Arlington\Alfalfa_haylage,Effective Precipitation,input
504,Demand Sites and Catchments\Arlington\Alfalfa_haylage,Fraction Covered,input
505,Demand Sites and Catchments\Arlington\Alfalfa_haylage,Direct Recharge to GW,input
506,Demand Sites and Catchments\Arlington\Sorghum_silage,Area,input
507,Demand Sites and Catchments\Arlington\Sorghum_silage,Potential Yield,input
508,Demand Sites and Catchments\Arlington\Sorghum_silage,Irrigation Schedule,input
509,Demand Sites and Catchments\Arlington\Sorghum_silage,Market Price,input
510,Demand Sites and Catchments\Arlington\Sorghum_silage,Fraction Wetted,input
511,Demand Sites and Catchments\Arlington\Sorghum_silage,Total Soil Thickness,input
512,Demand Sites and Catchments\Arlington\Sorghum_silage,Irrigation Efficiency,input
513,Demand Sites and Catchments\Arlington\Sorghum_silage,Loss to Groundwater,input
514,Demand Sites and Catchments\Arlington\Sorghum_silage,Soil Water Capacity,input
515,Demand Sites and Catchments\Arlington\Sorghum_silage,Loss to Runoff,input
516,Demand Sites and Catchments\Arlington\Sorghum_silage,Minimum Depth,input
517,Demand Sites and Catchments\Arlington\Sorghum_silage,Target Depth,input
518,Demand Sites and Catchments\Arlington\Sorghum_silage,Maximum Infiltration Rate,input
519,Demand Sites and Catchments\Arlington\Sorghum_silage,Release Requirement,input
520,Demand Sites and Catchments\Arlington\Sorghum_silage,Maximum Percolation Rate,input
521,Demand Sites and Catchments\Arlington\Sorghum_silage,Effective Precipitation,input
522,Demand Sites and Catchments\Arlington\Sorghum_silage,Fraction Covered,input
523,Demand Sites and Catchments\Arlington\Sorghum_silage,Direct Recharge to GW,input
524,Demand Sites and Catchments\Arlington\Corn_silage,Area,input
525,Demand Sites and Catchments\Arlington\Corn_silage,Potential Yield,input
526,Demand Sites and Catchments\Arlington\Corn_silage,Irrigation Schedule,input
527,Demand Sites and Catchments\Arlington\Corn_silage,Market Price,input
528,Demand Sites and Catchments\Arlington\Corn_silage,Fraction Wetted,input
529,Demand Sites and Catchments\Arlington\Corn_silage,Total Soil Thickness,input
530,Demand Sites and Catchments\Arlington\Corn_silage,Irrigation Efficiency,input
531,Demand Sites and Catchments\Arlington\Corn_silage,Loss to Groundwater,input
532,Demand Sites and Catchments\Arlington\Corn_silage,Soil Water Capacity,input
533,Demand Sites and Catchments\Arlington\Corn_silage,Loss to Runoff,input
534,Demand Sites and Catchments\Arlington\Corn_silage,Minimum Depth,input
535,Demand Sites and Catchments\Arlington\Corn_silage,Target Depth,input
536,Demand Sites and Catchments\Arlington\Corn_silage,Maximum Infiltration Rate,input
537,Demand Sites and Catchments\Arlington\Corn_silage,Release Requirement,input
538,Demand Sites and Catchments\Arlington\Corn_silage,Maximum Percolation Rate,input
539,Demand Sites and Catchments\Arlington\Corn_silage,Effective Precipitation,input
540,Demand Sites and Catchments\Arlington\Corn_silage,Fraction Covered,input
541,Demand Sites and Catchments\Arlington\Corn_silage,Direct Recharge to GW,input
542,Demand Sites and Catchments\Arlington\VegFruit,Area,input
543,Demand Sites and Catchments\Arlington\VegFruit,Potential Yield,input
544,Demand Sites and Catchments\Arlington\VegFruit,Irrigation Schedule,input
545,Demand Sites and Catchments\Arlington\VegFruit,Market Price,input
546,Demand Sites and Catchments\Arlington\VegFruit,Fraction Wetted,input
547,Demand Sites and Catchments\Arlington\VegFruit,Total Soil Thickness,input
548,Demand Sites and Catchments\Arlington\VegFruit,Irrigation Efficiency,input
549,Demand Sites and Catchments\Arlington\VegFruit,Loss to Groundwater,input
550,Demand Sites and Catchments\Arlington\VegFruit,Soil Water Capacity,input
551,Demand Sites and Catchments\Arlington\VegFruit,Loss to Runoff,input
552,Demand Sites and Catchments\Arlington\VegFruit,Minimum Depth,input
553,Demand Sites and Catchments\Arlington\VegFruit,Target Depth,input
554,Demand Sites and Catchments\Arlington\VegFruit,Maximum Infiltration Rate,input
555,Demand Sites and Catchments\Arlington\VegFruit,Release Requirement,input
556,Demand Sites and Catchments\Arlington\VegFruit,Maximum Percolation Rate,input
557,Demand Sites and Catchments\Arlington\VegFruit,Effective Precipitation,input
558,Demand Sites and Catchments\Arlington\VegFruit,Fraction Covered,input
559,Demand Sites and Catchments\Arlington\VegFruit,Direct Recharge to GW,input
560,Demand Sites and Catchments\GW_SRP,Demand Priority,input
561,Demand Sites and Catchments\GW_SRP,Monthly Demand,input
562,Demand Sites and Catchments\GW_SRP,Loss Rate,input
563,Demand Sites and Catchments\GW_SRP,Consumption,input
564,Demand Sites and Catchments\GW_SRP,Reuse Rate,input
565,Demand Sites and Catchments\GW_SRP,Capital Costs,input
566,Demand Sites and Catchments\GW_SRP,Fixed Operating Costs,input
567,Demand Sites and Catchments\GW_SRP,Variable Operating Costs,input
568,Demand Sites and Catchments\GW_SRP,Fixed Benefits,input
569,Demand Sites and Catchments\GW_SRP,Variable Benefits,input
570,Demand Sites and Catchments\Riparian,Demand Priority,input
571,Demand Sites and Catchments\Riparian,Annual Activity Level,input
572,Demand Sites and Catchments\Riparian,Annual Water Use Rate,input
573,Demand Sites and Catchments\Riparian,Monthly Variation,input
574,Demand Sites and Catchments\Riparian,Loss Rate,input
575,Demand Sites and Catchments\Riparian,Consumption,input
576,Demand Sites and Catchments\Riparian,DSM Savings,input
577,Demand Sites and Catchments\Riparian,Reuse Rate,input
578,Demand Sites and Catchments\Riparian,DSM Cost,input
579,Demand Sites and Catchments\Riparian,Capital Costs,input
580,Demand Sites and Catchments\Riparian,Fixed Operating Costs,input
581,Demand Sites and Catchments\Riparian,Variable Operating Costs,input
582,Demand Sites and Catchments\Riparian,Fixed Benefits,input
583,Demand Sites and Catchments\Riparian,Variable Benefits,input
584,Demand Sites and Catchments\Indian,Demand Priority,input
585,Demand Sites and Catchments\Indian,Annual Activity Level,input
586,Demand Sites and Catchments\Indian,Annual Water Use Rate,input
587,Demand Sites and Catchments\Indian,Monthly Variation,input
588,Demand Sites and Catchments\Indian,Loss Rate,input
589,Demand Sites and Catchments\Indian,Consumption,input
590,Demand Sites and Catchments\Indian,DSM Savings,input
591,Demand Sites and Catchments\Indian,Reuse Rate,input
592,Demand Sites and Catchments\Indian,DSM Cost,input
593,Demand Sites and Catchments\Indian,Capital Costs,input
